name,score
rxn:2:95380:171152,0.13466930389404297
rxn:2:79984:173089,0.11901684602101643
rxn:2:102195:170235,0.12029080731528145
rxn:2:105333:142183,0.10014776140451431
rxn:2:97024:97710,0.1218654296614907
rxn:2:128825:173089,0.12214562526116005
rxn:2:141397:171462,0.13149139014157382
rxn:2:97063:169412,0.145784330368042
rxn:2:106623:169412,0.1359708309173584
rxn:2:166241:110334,0.14051564397483035
rxn:2:159419:98873,0.1437527792794364
rxn:2:117731:172751,0.1261714387823034
rxn:2:141397:162938,0.12446045130491257
rxn:2:141397:171991,0.12951746739839254
rxn:2:141397:135942,0.13083990414937338
rxn:2:83460:91563,0.15959886882616126
rxn:2:94769:170235,0.1267350542134252
rxn:2:73201:169305,0.13230382292358964
rxn:2:85122:169305,0.11631668530977689
rxn:2:92382:172375,0.13718614899195158
rxn:2:76638:171231,0.1329592510505959
rxn:2:67200:169412,0.1457957604101726
rxn:2:129842:169305,0.11963626094486403
rxn:2:137734:170060,0.14262284492624216
rxn:2:135134:79735,0.1330791339278221
rxn:2:108268:152446,0.10732925760334935
rxn:2:82050:172751,0.11887781708328812
rxn:1:45229:29637,0.1133293070291218
rxn:2:141397:144761,0.1246414065361023
rxn:2:133009:169305,0.12282715852443989
rxn:2:77440:152446,0.13265294649384238
rxn:2:91798:96010,0.15165581785399337
rxn:2:81174:98873,0.15263954136106703
rxn:2:73959:170060,0.12891583204269408
rxn:2:126247:152446,0.12753702093053748
rxn:2:138255:122855,0.140399639805158
rxn:2:104688:170235,0.13979084738369646
rxn:2:159121:142183,0.13153193394343057
rxn:2:132002:115754,0.11168757539529067
rxn:2:70400:171231,0.12962051232655844
rxn:2:141847:172375,0.12255870837431687
rxn:2:75324:142183,0.12992022718702043
rxn:2:97980:172375,0.13051726726385263
rxn:2:118218:150277,0.13963191906611125
rxn:2:69000:70192,0.1500716392810528
rxn:2:83006:172189,0.14148688978619045
rxn:2:81585:169305,0.13427012929549584
rxn:2:87971:173095,0.13242591972704287
rxn:2:122668:171392,0.10689341525236766
rxn:2:79495:169412,0.13139336449759348
rxn:2:108564:156984,0.1442812164624532
rxn:2:76625:169115,0.11217216295855385
rxn:2:108320:78538,0.15423371470891512
rxn:2:94862:170060,0.14673622449239096
rxn:2:91597:170668,0.13350337302243268
rxn:2:136472:70192,0.13346222400665284
rxn:2:114204:170668,0.14078561961650848
rxn:2:105196:142183,0.13857301543740666
rxn:2:101450:169305,0.14052398006121317
rxn:2:103296:172751,0.12781189038203314
rxn:2:102928:152446,0.11999540437351573
rxn:2:69022:170411,0.14690898997443064
rxn:2:116949:171231,0.15550440549850464
rxn:2:112350:169412,0.11325604385799831
rxn:2:116526:152446,0.11763570926807544
rxn:2:102195:171231,0.10784722438880376
rxn:2:73576:171428,0.1401702208178384
rxn:2:76322:123403,0.1311387444535891
rxn:2:134099:169305,0.13213315606117249
rxn:2:105340:171682,0.12071769325821488
rxn:2:85122:172751,0.1428526242574056
rxn:2:138592:117056,0.1405711198846499
rxn:2:87637:169412,0.1477611561616262
rxn:2:66038:170235,0.13098855018615724
rxn:2:140875:169412,0.14557844599088032
rxn:2:139637:170060,0.12566377287325653
rxn:2:103739:169412,0.14555407365163167
rxn:2:73951:152446,0.12204744418462117
rxn:2:107766:170060,0.1521200887088118
rxn:2:133483:170060,0.13976681232452393
rxn:2:117731:172893,0.13477454735682562
rxn:2:135058:152446,0.10481981933116913
rxn:2:131974:152446,0.12249173338596638
rxn:1:45227:31214,0.1325397491455078
rxn:2:107952:70192,0.13905466738201322
rxn:2:100318:172751,0.1365174893979673
